cliente_id,cluster,segmento_kmeans
296534,0,economico
296535,0,economico
296536,2,fiel
296537,3,esquecido
296538,3,esquecido
296539,0,economico
296540,3,esquecido
296541,3,esquecido
296542,3,esquecido
296543,3,esquecido
296544,2,fiel
296545,3,esquecido
296546,0,economico
296547,3,esquecido
296548,1,abandono
296549,0,economico
296550,2,fiel
296551,1,abandono
296552,0,economico
296553,2,fiel
296554,3,esquecido
296555,3,esquecido
296556,2,fiel
296557,0,economico
296558,2,fiel
296559,3,esquecido
296560,3,esquecido
296561,2,fiel
296562,3,esquecido
296563,2,fiel
296564,2,fiel
296565,0,economico
296566,2,fiel
296567,2,fiel
296568,2,fiel
296569,1,abandono
296570,1,abandono
296571,3,esquecido
296572,0,economico
296573,0,economico
296574,2,fiel
296575,1,abandono
296576,2,fiel
296577,0,economico
296578,2,fiel
296579,3,esquecido
296580,0,economico
296581,0,economico
296582,2,fiel
296583,2,fiel
296584,0,economico
296585,3,esquecido
296586,1,abandono
296587,2,fiel
296588,2,fiel
296589,3,esquecido
296590,0,economico
296591,2,fiel
296592,0,economico
296593,1,abandono
296594,2,fiel
296595,2,fiel
296596,1,abandono
296597,3,esquecido
296598,2,fiel
296599,2,fiel
296600,1,abandono
296601,2,fiel
296602,0,economico
296603,0,economico
296604,1,abandono
296605,1,abandono
296606,2,fiel
296607,0,economico
296608,0,economico
296609,3,esquecido
296610,0,economico
296611,2,fiel
296612,2,fiel
296613,2,fiel
296614,0,economico
296615,2,fiel
296616,3,esquecido
296617,2,fiel
296618,3,esquecido
296619,2,fiel
296620,3,esquecido
296621,2,fiel
296622,0,economico
296623,2,fiel
296624,3,esquecido
296625,2,fiel
296626,2,fiel
296627,2,fiel
296628,2,fiel
296629,1,abandono
296630,2,fiel
296631,3,esquecido
296632,2,fiel
296633,3,esquecido
296634,2,fiel
296635,1,abandono
296636,2,fiel
296637,1,abandono
296638,1,abandono
296639,3,esquecido
296640,2,fiel
296641,2,fiel
296642,3,esquecido
296643,0,economico
296644,0,economico
296645,1,abandono
296646,3,esquecido
296647,1,abandono
296648,1,abandono
296649,3,esquecido
296650,0,economico
296651,2,fiel
296652,0,economico
296653,2,fiel
296654,1,abandono
296655,3,esquecido
296656,0,economico
296657,2,fiel
296658,0,economico
296659,0,economico
296660,0,economico
296661,0,economico
296662,2,fiel
296663,1,abandono
296664,3,esquecido
296665,1,abandono
296666,2,fiel
296667,2,fiel
296668,0,economico
296669,1,abandono
296670,0,economico
296671,0,economico
296672,1,abandono
296673,3,esquecido
296674,3,esquecido
296675,2,fiel
296676,2,fiel
296677,2,fiel
296678,0,economico
296679,2,fiel
296680,2,fiel
296681,1,abandono
296682,2,fiel
296683,2,fiel
296684,2,fiel
296685,0,economico
296686,2,fiel
296687,3,esquecido
296688,3,esquecido
296689,0,economico
296690,0,economico
296691,0,economico
296692,0,economico
296693,2,fiel
296694,0,economico
296695,1,abandono
296696,2,fiel
296697,3,esquecido
296698,1,abandono
296699,2,fiel
296700,2,fiel
296701,2,fiel
296702,2,fiel
296703,2,fiel
296704,2,fiel
296705,0,economico
296706,3,esquecido
296707,2,fiel
296708,2,fiel
296709,0,economico
296710,2,fiel
296711,1,abandono
296712,2,fiel
296713,2,fiel
296714,0,economico
296715,3,esquecido
296716,0,economico
296717,0,economico
296718,0,economico
296719,0,economico
296720,0,economico
296721,1,abandono
296722,3,esquecido
296723,2,fiel
296724,2,fiel
296725,2,fiel
296726,0,economico
296727,1,abandono
296728,2,fiel
296729,1,abandono
296730,3,esquecido
296731,0,economico
296732,2,fiel
296733,2,fiel
296734,3,esquecido
296735,1,abandono
296736,1,abandono
296737,2,fiel
296738,2,fiel
296739,2,fiel
296740,0,economico
296741,1,abandono
296742,2,fiel
296743,3,esquecido
296744,3,esquecido
296745,0,economico
296746,2,fiel
296747,1,abandono
296748,2,fiel
296749,0,economico
296750,1,abandono
296751,1,abandono
296752,3,esquecido
296753,1,abandono
296754,3,esquecido
296755,0,economico
296756,1,abandono
296757,3,esquecido
296758,1,abandono
296759,1,abandono
296760,2,fiel
296761,0,economico
296762,1,abandono
296763,3,esquecido
296764,0,economico
296765,2,fiel
296766,0,economico
296767,2,fiel
296768,0,economico
296769,2,fiel
296770,3,esquecido
296771,1,abandono
296772,0,economico
296773,1,abandono
296774,2,fiel
296775,1,abandono
296776,3,esquecido
296777,1,abandono
296778,0,economico
296779,0,economico
296780,1,abandono
296781,2,fiel
296782,1,abandono
296783,3,esquecido
296784,3,esquecido
296785,2,fiel
296786,0,economico
296787,1,abandono
296788,1,abandono
296789,0,economico
296790,3,esquecido
296791,0,economico
296792,2,fiel
296793,3,esquecido
296794,2,fiel
296795,3,esquecido
296796,3,esquecido
296797,2,fiel
296798,3,esquecido
296799,3,esquecido
296800,2,fiel
296801,2,fiel
296802,3,esquecido
296803,2,fiel
296804,0,economico
296805,1,abandono
296806,2,fiel
296807,3,esquecido
296808,0,economico
296809,2,fiel
296810,0,economico
296811,3,esquecido
296812,0,economico
296813,0,economico
296814,3,esquecido
296815,1,abandono
296816,0,economico
296817,3,esquecido
296818,2,fiel
296819,2,fiel
296820,3,esquecido
296821,1,abandono
296822,2,fiel
296823,3,esquecido
296824,2,fiel
296825,0,economico
296826,2,fiel
296827,2,fiel
296828,2,fiel
296829,1,abandono
296830,3,esquecido
296831,1,abandono
296832,0,economico
296833,3,esquecido
296834,3,esquecido
296835,2,fiel
296836,1,abandono
296837,3,esquecido
296838,1,abandono
296839,1,abandono
296840,2,fiel
296841,1,abandono
296842,2,fiel
296843,3,esquecido
296844,2,fiel
296845,3,esquecido
296846,1,abandono
296847,0,economico
296848,1,abandono
296849,0,economico
296850,1,abandono
296851,2,fiel
296852,3,esquecido
296853,1,abandono
296854,0,economico
296855,0,economico
296856,2,fiel
296857,1,abandono
296858,0,economico
296859,1,abandono
296860,3,esquecido
296861,0,economico
296862,3,esquecido
296863,2,fiel
296864,1,abandono
296865,0,economico
296866,3,esquecido
296867,0,economico
296868,1,abandono
296869,3,esquecido
296870,0,economico
296871,2,fiel
296872,1,abandono
296873,2,fiel
296874,2,fiel
296875,0,economico
296876,2,fiel
296877,0,economico
296878,0,economico
296879,1,abandono
296880,2,fiel
296881,3,esquecido
296882,1,abandono
296883,3,esquecido
296884,2,fiel
296885,1,abandono
296886,0,economico
296887,2,fiel
296888,2,fiel
296889,2,fiel
296890,1,abandono
296891,2,fiel
296892,3,esquecido
296893,2,fiel
296894,0,economico
296895,2,fiel
296896,0,economico
296897,0,economico
296898,1,abandono
296899,2,fiel
296900,2,fiel
296901,2,fiel
296902,1,abandono
296903,0,economico
296904,0,economico
296905,0,economico
296906,1,abandono
296907,2,fiel
296908,0,economico
296909,2,fiel
296910,3,esquecido
296911,2,fiel
296912,0,economico
296913,2,fiel
296914,0,economico
296915,2,fiel
296916,3,esquecido
296917,2,fiel
296918,3,esquecido
296919,2,fiel
296920,1,abandono
296921,0,economico
296922,1,abandono
296923,2,fiel
296924,1,abandono
296925,2,fiel
296926,3,esquecido
296927,3,esquecido
296928,2,fiel
296929,2,fiel
296930,1,abandono
296931,2,fiel
296932,2,fiel
296933,1,abandono
296934,1,abandono
296935,3,esquecido
296936,0,economico
296937,3,esquecido
296938,0,economico
296939,2,fiel
296940,2,fiel
296941,1,abandono
296942,2,fiel
296943,2,fiel
296944,0,economico
296945,2,fiel
296946,0,economico
296947,2,fiel
296948,2,fiel
296949,3,esquecido
296950,1,abandono
296951,0,economico
296952,0,economico
296953,0,economico
296954,3,esquecido
296955,0,economico
296956,1,abandono
296957,3,esquecido
296958,1,abandono
296959,2,fiel
296960,0,economico
296961,0,economico
296962,0,economico
296963,2,fiel
296964,1,abandono
296965,3,esquecido
296966,0,economico
296967,0,economico
296968,3,esquecido
296969,3,esquecido
296970,0,economico
296971,2,fiel
296972,3,esquecido
296973,1,abandono
296974,1,abandono
296975,1,abandono
296976,0,economico
296977,2,fiel
296978,2,fiel
296979,2,fiel
296980,2,fiel
296981,3,esquecido
296982,2,fiel
296983,1,abandono
296984,3,esquecido
296985,1,abandono
296986,0,economico
296987,3,esquecido
296988,0,economico
296989,3,esquecido
296990,0,economico
296991,3,esquecido
296992,2,fiel
296993,1,abandono
296994,1,abandono
296995,3,esquecido
296996,2,fiel
296997,0,economico
296998,2,fiel
296999,1,abandono
297000,1,abandono
297001,0,economico
297002,0,economico
297003,2,fiel
297004,0,economico
297005,2,fiel
297006,0,economico
297007,1,abandono
297008,0,economico
297009,3,esquecido
297010,3,esquecido
297011,3,esquecido
297012,3,esquecido
297013,1,abandono
297014,2,fiel
297015,3,esquecido
297016,1,abandono
297017,2,fiel
297018,3,esquecido
297019,1,abandono
297020,3,esquecido
297021,1,abandono
297022,0,economico
297023,3,esquecido
297024,1,abandono
297025,3,esquecido
297026,3,esquecido
297027,0,economico
297028,2,fiel
297029,3,esquecido
297030,0,economico
297031,1,abandono
297032,1,abandono
297033,2,fiel
297034,2,fiel
297035,2,fiel
297036,0,economico
297037,3,esquecido
297038,0,economico
297039,2,fiel
297040,0,economico
297041,0,economico
297042,3,esquecido
297043,0,economico
297044,3,esquecido
297045,1,abandono
297046,1,abandono
297047,1,abandono
297048,0,economico
297049,2,fiel
297050,3,esquecido
297051,2,fiel
297052,1,abandono
297053,0,economico
297054,1,abandono
297055,1,abandono
297056,2,fiel
297057,0,economico
297058,3,esquecido
297059,3,esquecido
297060,0,economico
297061,0,economico
297062,3,esquecido
297063,0,economico
297064,3,esquecido
297065,0,economico
297066,3,esquecido
297067,2,fiel
297068,0,economico
297069,1,abandono
297070,3,esquecido
297071,1,abandono
297072,0,economico
297073,0,economico
297074,3,esquecido
297075,0,economico
297076,3,esquecido
297077,3,esquecido
297078,0,economico
297079,1,abandono
297080,2,fiel
297081,3,esquecido
297082,3,esquecido
297083,3,esquecido
297084,2,fiel
297085,1,abandono
297086,0,economico
297087,2,fiel
297088,2,fiel
297089,3,esquecido
297090,2,fiel
297091,2,fiel
297092,2,fiel
297093,1,abandono
297094,3,esquecido
297095,2,fiel
297096,0,economico
297097,1,abandono
297098,3,esquecido
297099,3,esquecido
297100,1,abandono
297101,1,abandono
297102,3,esquecido
297103,0,economico
297104,2,fiel
297105,0,economico
297106,0,economico
297107,2,fiel
297108,2,fiel
297109,2,fiel
297110,0,economico
297111,2,fiel
297112,0,economico
297113,0,economico
297114,3,esquecido
297115,3,esquecido
297116,2,fiel
297117,1,abandono
297118,0,economico
297119,1,abandono
297120,1,abandono
297121,1,abandono
297122,0,economico
297123,1,abandono
297124,3,esquecido
297125,1,abandono
297126,1,abandono
297127,0,economico
297128,0,economico
297129,1,abandono
297130,3,esquecido
297131,0,economico
297132,0,economico
297133,0,economico
297134,2,fiel
297135,3,esquecido
297136,1,abandono
297137,1,abandono
297138,2,fiel
297139,1,abandono
297140,3,esquecido
297141,3,esquecido
297142,3,esquecido
297143,2,fiel
297144,2,fiel
297145,2,fiel
297146,2,fiel
297147,0,economico
297148,1,abandono
297149,1,abandono
297150,2,fiel
297151,2,fiel
297152,1,abandono
297153,1,abandono
297154,0,economico
297155,2,fiel
297156,2,fiel
297157,1,abandono
297158,3,esquecido
297159,3,esquecido
297160,0,economico
297161,0,economico
297162,0,economico
297163,0,economico
297164,0,economico
297165,1,abandono
297166,0,economico
297167,0,economico
297168,3,esquecido
297169,2,fiel
297170,1,abandono
297171,1,abandono
297172,1,abandono
297173,2,fiel
297174,0,economico
297175,2,fiel
297176,3,esquecido
297177,3,esquecido
297178,1,abandono
297179,3,esquecido
297180,3,esquecido
297181,0,economico
297182,2,fiel
297183,0,economico
297184,2,fiel
297185,2,fiel
297186,0,economico
297187,2,fiel
297188,1,abandono
297189,0,economico
297190,2,fiel
297191,2,fiel
297192,0,economico
297193,1,abandono
297194,3,esquecido
297195,1,abandono
297196,0,economico
297197,0,economico
297198,1,abandono
297199,2,fiel
297200,2,fiel
297201,2,fiel
297202,2,fiel
297203,2,fiel
297204,3,esquecido
297205,2,fiel
297206,1,abandono
297207,1,abandono
297208,3,esquecido
297209,0,economico
297210,1,abandono
297211,0,economico
297212,0,economico
297213,2,fiel
297214,1,abandono
297215,1,abandono
297216,1,abandono
297217,3,esquecido
297218,1,abandono
297219,1,abandono
297220,2,fiel
297221,2,fiel
297222,1,abandono
297223,0,economico
297224,0,economico
297225,3,esquecido
297226,0,economico
297227,2,fiel
297228,2,fiel
297229,0,economico
297230,3,esquecido
297231,0,economico
297232,0,economico
297233,1,abandono
297234,0,economico
297235,1,abandono
297236,3,esquecido
297237,0,economico
297238,3,esquecido
297239,1,abandono
297240,3,esquecido
297241,1,abandono
297242,3,esquecido
297243,0,economico
297244,0,economico
297245,1,abandono
297246,2,fiel
297247,0,economico
297248,2,fiel
297249,1,abandono
297250,3,esquecido
297251,0,economico
297252,2,fiel
297253,0,economico
297254,2,fiel
297255,2,fiel
297256,3,esquecido
297257,3,esquecido
297258,1,abandono
297259,3,esquecido
297260,2,fiel
297261,2,fiel
297262,0,economico
297263,1,abandono
297264,2,fiel
297265,2,fiel
297266,0,economico
297267,3,esquecido
297268,1,abandono
297269,0,economico
297270,2,fiel
297271,2,fiel
297272,2,fiel
297273,0,economico
297274,3,esquecido
297275,2,fiel
297276,0,economico
297277,2,fiel
297278,0,economico
297279,3,esquecido
297280,3,esquecido
297281,2,fiel
297282,0,economico
297283,1,abandono
297284,0,economico
297285,1,abandono
297286,1,abandono
297287,0,economico
297288,2,fiel
297289,1,abandono
297290,0,economico
297291,1,abandono
297292,0,economico
297293,2,fiel
297294,3,esquecido
297295,2,fiel
297296,1,abandono
297297,1,abandono
297298,3,esquecido
297299,1,abandono
297300,2,fiel
297301,3,esquecido
297302,0,economico
297303,3,esquecido
297304,1,abandono
297305,1,abandono
297306,1,abandono
297307,3,esquecido
297308,1,abandono
297309,1,abandono
297310,3,esquecido
297311,0,economico
297312,1,abandono
297313,2,fiel
297314,2,fiel
297315,3,esquecido
297316,2,fiel
297317,3,esquecido
297318,1,abandono
297319,3,esquecido
297320,2,fiel
297321,3,esquecido
297322,0,economico
297323,3,esquecido
297324,3,esquecido
297325,3,esquecido
297326,0,economico
297327,0,economico
297328,1,abandono
297329,3,esquecido
297330,0,economico
297331,0,economico
297332,3,esquecido
297333,1,abandono
297334,3,esquecido
297335,0,economico
297336,2,fiel
297337,3,esquecido
297338,2,fiel
297339,0,economico
297340,1,abandono
297341,2,fiel
297342,1,abandono
297343,0,economico
297344,2,fiel
297345,3,esquecido
297346,3,esquecido
297347,3,esquecido
297348,3,esquecido
297349,2,fiel
297350,3,esquecido
297351,2,fiel
297352,2,fiel
297353,2,fiel
297354,3,esquecido
297355,1,abandono
297356,3,esquecido
297357,0,economico
297358,0,economico
297359,3,esquecido
297360,1,abandono
297361,3,esquecido
297362,0,economico
297363,2,fiel
297364,2,fiel
297365,1,abandono
297366,2,fiel
297367,1,abandono
297368,2,fiel
297369,2,fiel
297370,3,esquecido
297371,3,esquecido
297372,3,esquecido
297373,0,economico
297374,2,fiel
297375,0,economico
297376,3,esquecido
297377,3,esquecido
297378,2,fiel
297379,3,esquecido
297380,3,esquecido
297381,0,economico
297382,2,fiel
297383,2,fiel
297384,1,abandono
297385,1,abandono
297386,2,fiel
297387,2,fiel
297388,3,esquecido
297389,2,fiel
297390,3,esquecido
297391,2,fiel
297392,1,abandono
297393,2,fiel
297394,0,economico
297395,2,fiel
297396,2,fiel
297397,2,fiel
297398,0,economico
297399,3,esquecido
297400,2,fiel
297401,3,esquecido
297402,3,esquecido
297403,0,economico
297404,2,fiel
297405,3,esquecido
297406,1,abandono
297407,3,esquecido
297408,1,abandono
297409,3,esquecido
297410,3,esquecido
297411,2,fiel
297412,0,economico
297413,1,abandono
297414,1,abandono
297415,0,economico
297416,0,economico
297417,3,esquecido
297418,0,economico
297419,2,fiel
297420,1,abandono
297421,2,fiel
297422,2,fiel
297423,1,abandono
297424,0,economico
297425,2,fiel
297426,1,abandono
297427,1,abandono
297428,1,abandono
297429,0,economico
297430,1,abandono
297431,2,fiel
297432,2,fiel
297433,1,abandono
297434,1,abandono
297435,2,fiel
297436,2,fiel
297437,2,fiel
297438,0,economico
297439,3,esquecido
297440,2,fiel
297441,3,esquecido
297442,3,esquecido
297443,0,economico
297444,2,fiel
297445,1,abandono
297446,2,fiel
297447,1,abandono
297448,1,abandono
297449,1,abandono
297450,0,economico
297451,3,esquecido
297452,2,fiel
297453,2,fiel
297454,3,esquecido
297455,3,esquecido
297456,0,economico
297457,1,abandono
297458,0,economico
297459,0,economico
297460,2,fiel
297461,2,fiel
297462,3,esquecido
297463,1,abandono
297464,0,economico
297465,2,fiel
297466,1,abandono
297467,2,fiel
297468,0,economico
297469,3,esquecido
297470,1,abandono
297471,1,abandono
297472,3,esquecido
297473,0,economico
297474,1,abandono
297475,1,abandono
297476,0,economico
297477,0,economico
297478,2,fiel
297479,3,esquecido
297480,2,fiel
297481,2,fiel
297482,3,esquecido
297483,2,fiel
297484,2,fiel
297485,0,economico
297486,3,esquecido
297487,0,economico
297488,3,esquecido
297489,2,fiel
297490,1,abandono
297491,3,esquecido
297492,0,economico
297493,0,economico
297494,2,fiel
297495,0,economico
297496,0,economico
297497,1,abandono
297498,0,economico
297499,0,economico
297500,2,fiel
297501,1,abandono
297502,3,esquecido
297503,1,abandono
297504,3,esquecido
297505,3,esquecido
297506,2,fiel
297507,2,fiel
297508,0,economico
297509,1,abandono
297510,0,economico
297511,2,fiel
297512,0,economico
297513,0,economico
297514,1,abandono
297515,0,economico
297516,3,esquecido
297517,3,esquecido
297518,3,esquecido
297519,3,esquecido
297520,3,esquecido
297521,0,economico
297522,0,economico
297523,2,fiel
297524,2,fiel
297525,0,economico
297526,3,esquecido
297527,2,fiel
297528,0,economico
297529,2,fiel
297530,1,abandono
297531,0,economico
297532,3,esquecido
297533,2,fiel
297534,3,esquecido
297535,3,esquecido
297536,3,esquecido
297537,2,fiel
297538,2,fiel
297539,0,economico
297540,0,economico
297541,2,fiel
297542,1,abandono
297543,1,abandono
297544,2,fiel
297545,2,fiel
297546,2,fiel
297547,2,fiel
297548,2,fiel
297549,3,esquecido
297550,0,economico
297551,3,esquecido
297552,3,esquecido
297553,1,abandono
297554,2,fiel
297555,0,economico
297556,0,economico
297557,0,economico
297558,2,fiel
297559,1,abandono
297560,0,economico
297561,1,abandono
297562,1,abandono
297563,1,abandono
297564,2,fiel
297565,3,esquecido
297566,2,fiel
297567,3,esquecido
297568,2,fiel
297569,1,abandono
297570,3,esquecido
297571,0,economico
297572,1,abandono
297573,3,esquecido
297574,3,esquecido
297575,2,fiel
297576,3,esquecido
